feature	start	end	Locus_size	GenBank_locus_tag	Product	Gene_name	Pseudogene	GCA_000160335.2	GCA_000159535.2	GCA_000145595.1	GCA_000144955.1	GCA_000027045.1	GCA_000025145.2	GCA_000024585.1	GCA_000017125.1	GCA_000017085.1	GCA_000016805.1	GCA_000013465.1	GCA_000013425.1	GCA_000012045.1	GCA_000011525.1	GCA_000011505.1	GCA_000010465.1	GCA_000010445.1	GCA_000009665.1	GCA_000009585.1	GCA_000009005.1
gene	1471724	1471894	171	SA2981_1387	hypothetical protein	NA	-	NA	HMPREF0772_12171	SAA6008_01401	SAA6159_01630	SATW20_04090	SA2981_1387	SAAV_1415	SaurJH1_1522	USA300HOU_1370	SaurJH9_1493	SAUSA300_1325	SAOUHSC_01441	SACOL1469	NA	NA	NWMN_1262	NA	NA	SAPIG1351	SAB0929c
gene	1472258	1472659	402	SA2981_1388	Ribonuclease HI	NA	-	SAAG_02041	HMPREF0772_11773	SAA6008_01402	SAA6159_01299	SATW20_14340	SA2981_1388	SAAV_1416	SaurJH1_1523	USA300HOU_1371	SaurJH9_1494	SAUSA300_1326	SAOUHSC_01443	SACOL1471	SAS1376	SAR1446	NWMN_1343	SAHV_1421	SAV1433	SAPIG1433	SAB1288
gene	1472718	1475630	2913	SA2981_1389	Putative Staphylococcal surface anchored protein%3B adhesin emb	ebhA	-	NA	NA	NA	NA	NA	SA2981_1389	SAAV_1417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SAB1289c
gene	1475605	1504353	28749	SA2981_1390	Putative Staphylococcal surface anchored protein%3B adhesin emb	ebhB	-	SAAG_02704	HMPREF0772_11771	SAA6008_01403	SAA6159_01300	SATW20_14350	SA2981_1390	SAAV_1419	SaurJH1_1524	USA300HOU_1372	SaurJH9_1495	SAUSA300_1327	SAOUHSC_01447	SACOL1472	SAS1377	SAR1447	NWMN_1345	SAHV_1422	SAV1434	SAPIG1434	SAB1291c
gene	1504751	1506142	1392	SA2981_1391	putative transporter	NA	-	SAAG_02046	HMPREF0772_11770	SAA6008_01404	SAA6159_01301	SATW20_14360	SA2981_1391	SAAV_1420	SaurJH1_1525	USA300HOU_1373	SaurJH9_1496	SAUSA300_1328	SAOUHSC_01448	SACOL1475	SAS1379	SAR1448	NWMN_1346	SAHV_1424	SAV1436	SAPIG1435	SAB1301c
gene	1506298	1507620	1323	SA2981_1392	Amino acid permease	NA	-	SAAG_02047	HMPREF0772_11769	SAA6008_01405	SAA6159_01302	SATW20_14370	SA2981_1392	SAAV_1421	SaurJH1_1526	USA300HOU_1374	SaurJH9_1497	SAUSA300_1329	SAOUHSC_01450	SACOL1476	SAS1380	SAR1449	NWMN_1347	SAHV_1425	SAV1437	SAPIG1436	SAB1302c
gene	1507651	1508691	1041	SA2981_1393	Threonine dehydratase%2C catabolic	ilvA	-	SAAG_02048	HMPREF0772_11768	SAA6008_01406	SAA6159_01303	SATW20_14380	SA2981_1393	SAAV_1422	SaurJH1_1527	USA300HOU_1375	SaurJH9_1498	SAUSA300_1330	SAOUHSC_01451	SACOL1477	SAS1381	SAR1450	NWMN_1348	SAHV_1426	SAV1438	SAPIG1437	SAB1303c
gene	1508786	1509904	1119	SA2981_1394	Alanine dehydrogenase	NA	-	SAAG_02049	HMPREF0772_11767	SAA6008_01407	SAA6159_01304	SATW20_14390	SA2981_1394	SAAV_1423	SaurJH1_1528	USA300HOU_1376	SaurJH9_1499	SAUSA300_1331	SAOUHSC_01452	SACOL1478	SAS1382	SAR1451	NWMN_1349	SAHV_1427	SAV1439	SAPIG1438	SAB1304c
gene	1510380	1511258	879	SA2981_1395	DNA polymerase I	NA	-	SAAG_02050	HMPREF0772_11766	SAA6008_01408	SAA6159_01305	SATW20_14400	SA2981_1395	SAAV_1424	SaurJH1_1529	USA300HOU_1377	SaurJH9_1500	SAUSA300_1332	SAOUHSC_01454	SACOL1479	SAS1383	SAR1452	NWMN_1350	SAHV_1428	SAV1440	SAPIG1439	SAB1305c
gene	1511278	1514718	3441	SA2981_1396	hypothetical protein	NA	-	SAAG_02051	HMPREF0772_11765	SAA6008_01409	SAA6159_01306	SATW20_14410	SA2981_1396	SAAV_1425	SaurJH1_1530	USA300HOU_1378	SaurJH9_1501	SAUSA300_1333	SAOUHSC_01455	SACOL1480	SAS1384	SAR1453	NWMN_1351	SAHV_1429	SAV1441	SAPIG1440	SAB1306c
gene	1515022	1516362	1341	SA2981_1397	Uncharacterized iron-regulated membrane protein%3B Iron-uptake factor PiuB	piuB	-	SAAG_02052	HMPREF0772_11763	SAA6008_01410	SAA6159_01307	SATW20_14420	SA2981_1397	SAAV_1426	SaurJH1_1531	USA300HOU_1379	SaurJH9_1502	SAUSA300_1334	SAOUHSC_01456	SACOL1481	SAS1385	SAR1454	NWMN_1352	SAHV_1430	SAV1442	SAPIG1441	SAB1307
gene	1516568	1516900	333	SA2981_1398	hypothetical protein	NA	-	SAAG_02053	HMPREF0772_11761	SAA6008_01411	SAA6159_01308	SATW20_14430	SA2981_1398	SAAV_1427	SaurJH1_1532	USA300HOU_1380	SaurJH9_1503	SAUSA300_1335	SAOUHSC_01459	SACOL1482	SAS1386	SAR1455	NWMN_1353	SAHV_1431	SAV1443	SAPIG1442	SAB1308c
gene	1516984	1518129	1146	SA2981_1399	Predicted N6-adenine-specific DNA methylase	NA	-	SAAG_02054	HMPREF0772_11760	SAA6008_01412	SAA6159_01309	SATW20_14440	SA2981_1399	SAAV_1428	SaurJH1_1533	USA300HOU_1381	SaurJH9_1504	SAUSA300_1336	SAOUHSC_01460	SACOL1483	SAS1387	SAR1456	NWMN_1354	SAHV_1432	SAV1444	SAPIG1443	SAB1309c
gene	1518563	1518679	117	SA2981_1400	hypothetical protein	NA	-	NA	NA	SAA6008_01413	SAA6159_01310	NA	SA2981_1400	SAAV_1430	NA	USA300HOU_1382	NA	NA	NA	NA	NA	NA	NWMN_1355	SAHV_1433	SAV1445	SAPIG1444	NA
gene	1518780	1519124	345	SA2981_1401	Cell division protein GpsB%2C coordinates the switch between cylindrical and septal cell wall synthesis by re-localization of PBP1	gpsB	-	SAAG_02055	HMPREF0772_11759	SAA6008_01414	SAA6159_01311	SATW20_14450	SA2981_1401	SAAV_1431	SaurJH1_1534	USA300HOU_1383	SaurJH9_1505	SAUSA300_1337	SAOUHSC_01462	SACOL1484	SAS1388	SAR1457	NWMN_1356	SAHV_1434	SAV1446	SAPIG1445	SAB1310c
gene	1519138	1519701	564	SA2981_1402	hypothetical protein	NA	-	SAAG_02056	HMPREF0772_11758	SAA6008_01415	SAA6159_01312	SATW20_14460	SA2981_1402	SAAV_1432	SaurJH1_1535	USA300HOU_1384	SaurJH9_1506	SAUSA300_1338	SAOUHSC_01463	SACOL1485	SAS1389	SAR1458	NWMN_1357	SAHV_1435	SAV1447	SAPIG1446	SAB1311c
gene	1519694	1520044	351	SA2981_1403	hypothetical protein	NA	-	SAAG_02057	HMPREF0772_11757	SAA6008_01416	SAA6159_01313	SATW20_14470	SA2981_1403	SAAV_1433	SaurJH1_1536	USA300HOU_1385	SaurJH9_1507	SAUSA300_1339	SAOUHSC_01464	SACOL1486	SAS1390	SAR1459	NWMN_1358	SAHV_1436	SAV1448	SAPIG1447	SAB1312c
gene	1520099	1520278	180	SA2981_1404	hypothetical protein	NA	-	SAAG_02058	HMPREF0772_11756	SAA6008_01417	NA	NA	SA2981_1404	SAAV_1434	NA	USA300HOU_1386	NA	NA	SAOUHSC_01465	SACOL1487	SAS1391	SAR1459a	NWMN_1359	NA	NA	SAPIG1448	NA
gene	1520584	1521210	627	SA2981_1405	Recombination protein RecU	recU	-	SAAG_02059	HMPREF0772_11755	SAA6008_01418	SAA6159_01314	SATW20_14480	SA2981_1405	SAAV_1436	SaurJH1_1537	USA300HOU_1387	SaurJH9_1508	SAUSA300_1340	SAOUHSC_01466	SACOL1489	SAS1392	SAR1460	NWMN_1360	SAHV_1437	SAV1449	SAPIG1449	SAB1313
gene	1521207	1523390	2184	SA2981_1406	Multimodular transpeptidase-transglycosylase / Penicillin-binding protein 1A/1B (PBP1)	pbp1	-	SAAG_02060	HMPREF0772_11754	SAA6008_01419	SAA6159_01315	SATW20_14490	SA2981_1406	SAAV_1437	SaurJH1_1538	USA300HOU_1388	SaurJH9_1509	SAUSA300_1341	SAOUHSC_01467	SACOL1490	SAS1393	SAR1461	NWMN_1361	SAHV_1438	SAV1450	SAPIG1450	SAB1314
gene	1523956	1524297	342	SA2981_1407	Hypothetical protein in cluster with penicillin-binding protein PBP1%2C Staphylococcal type	NA	-	SAAG_02061	HMPREF0772_11753	SAA6008_01420	SAA6159_01316	SATW20_14500	SA2981_1407	SAAV_1438	SaurJH1_1539	USA300HOU_1389	SaurJH9_1510	SAUSA300_1342	SAOUHSC_01468	SACOL1491	SAS1394	SAR1462	NWMN_1362	SAHV_1439	SAV1451	SAPIG1451	SAB1315c
gene	1524302	1524961	660	SA2981_1408	Endonuclease III	nth	-	SAAG_02062	HMPREF0772_11752	SAA6008_01421	SAA6159_01317	SATW20_14510	SA2981_1408	SAAV_1439	SaurJH1_1540	USA300HOU_1390	SaurJH9_1511	SAUSA300_1343	SAOUHSC_01469	SACOL1492	SAS1395	SAR1463	NWMN_1363	SAHV_1440	SAV1452	SAPIG1452	SAB1316c
gene	1524951	1525637	687	SA2981_1409	Chromosome replication initiation protein dnaD	dnaD	-	SAAG_02063	HMPREF0772_11751	SAA6008_01422	SAA6159_01318	SATW20_14520	SA2981_1409	SAAV_1440	SaurJH1_1541	USA300HOU_1391	SaurJH9_1512	SAUSA300_1344	SAOUHSC_01470	SACOL1493	SAS1396	SAR1464	NWMN_1364	SAHV_1441	SAV1453	SAPIG1453	SAB1317c
gene	1525965	1527257	1293	SA2981_1410	Asparaginyl-tRNA synthetase	asnS	-	SAAG_02064	HMPREF0772_11750	SAA6008_01423	SAA6159_01319	SATW20_14530	SA2981_1410	SAAV_1441	SaurJH1_1542	USA300HOU_1392	SaurJH9_1513	SAUSA300_1345	SAOUHSC_01471	SACOL1494	SAS1397	SAR1465	NWMN_1365	SAHV_1442	SAV1454	SAPIG1454	SAB1318c
gene	1527579	1530272	2694	SA2981_1411	DinG family ATP-dependent helicase YoaA	dinG	-	SAAG_02065	HMPREF0772_11749	SAA6008_01424	SAA6159_01320	SATW20_14540	SA2981_1411	SAAV_1442	SaurJH1_1543	USA300HOU_1393	SaurJH9_1514	SAUSA300_1346	SAOUHSC_01472	SACOL1495	SAS1398	SAR1466	NWMN_1366	SAHV_1443	SAV1455	SAPIG1455	SAB1319c
gene	1530296	1531267	972	SA2981_1412	Biotin-protein ligase / Biotin operon repressor	NA	-	SAAG_02066	HMPREF0772_11748	SAA6008_01425	SAA6159_01321	SATW20_14550	SA2981_1412	SAAV_1443	SaurJH1_1544	USA300HOU_1394	SaurJH9_1515	SAUSA300_1347	SAOUHSC_01473	SACOL1496	SAS1399	SAR1467	NWMN_1367	SAHV_1444	SAV1456	SAPIG1456	SAB1320c
gene	1531254	1532456	1203	SA2981_1413	tRNA nucleotidyltransferase	NA	-	SAAG_02067	HMPREF0772_11747	SAA6008_01426	SAA6159_01322	SATW20_14560	SA2981_1413	SAAV_1444	SaurJH1_1545	USA300HOU_1395	SaurJH9_1516	SAUSA300_1348	SAOUHSC_01474	SACOL1497	SAS1400	SAR1468	NWMN_1368	SAHV_1445	SAV1457	SAPIG1457	SAB1321c
gene	1532461	1533603	1143	SA2981_1414	Glycosyl transferase%2C group 1 family protein	NA	-	SAAG_02068	HMPREF0772_11746	SAA6008_01427	SAA6159_01323	SATW20_14570	SA2981_1414	SAAV_1445	SaurJH1_1546	USA300HOU_1396	SaurJH9_1517	SAUSA300_1349	SAOUHSC_01475	SACOL1498	SAS1401	SAR1469	NWMN_1369	SAHV_1446	SAV1458	SAPIG1458	SAB1322c
gene	1533847	1534164	318	SA2981_1415	MazG nucleotide pyrophosphohydrolase	mazG	-	SAAG_02069	HMPREF0772_11745	SAA6008_01428	SAA6159_01324	SATW20_14580	SA2981_1415	SAAV_1446	SaurJH1_1547	USA300HOU_1397	SaurJH9_1518	SAUSA300_1350	SAOUHSC_01476	SACOL1499	SAS1402	SAR1470	NWMN_1370	SAHV_1447	SAV1459	SAPIG1459	SAB1323c
gene	1534500	1535198	699	SA2981_1416	probable metal-dependent peptidase	NA	-	SAAG_02070	HMPREF0772_11744	SAA6008_01429	SAA6159_01325	SATW20_14590	SA2981_1416	SAAV_1447	SaurJH1_1548	USA300HOU_1398	SaurJH9_1519	SAUSA300_1351	SAOUHSC_01477	SACOL1500	SAS1403	SAR1471	NWMN_1371	SAHV_1448	SAV1460	SAPIG1460	SAB1324c
gene	1535252	1535839	588	SA2981_1417	hypothetical protein	NA	-	SAAG_02071	HMPREF0772_11743	SAA6008_01430	SAA6159_01326	SATW20_14600	SA2981_1417	SAAV_1448	SaurJH1_1549	USA300HOU_1399	SaurJH9_1520	SAUSA300_1352	SAOUHSC_01478	SACOL1501	SAS1404	SAR1472	NWMN_1372	SAHV_1449	SAV1461	SAPIG1461	SAB1325c
gene	1535829	1536404	576	SA2981_1418	hypothetical protein	NA	-	SAAG_02072	HMPREF0772_11742	SAA6008_01431	SAA6159_01327	SATW20_14610	SA2981_1418	SAAV_1449	SaurJH1_1550	USA300HOU_1400	SaurJH9_1521	SAUSA300_1353	SAOUHSC_01479	SACOL1502	SAS1405	SAR1473	NWMN_1373	SAHV_1450	SAV1462	SAPIG1462	SAB1326c
gene	1536418	1537662	1245	SA2981_1419	TPR-repeat-containing protein%2C putative component of Menaquinone-cytochrome C reductase	NA	-	SAAG_02073	HMPREF0772_11741	SAA6008_01432	SAA6159_01328	SATW20_14620	SA2981_1419	SAAV_1450	SaurJH1_1551	USA300HOU_1401	SaurJH9_1522	SAUSA300_1354	SAOUHSC_01480	SACOL1503	SAS1406	SAR1474	NWMN_1374	SAHV_1451	SAV1463	SAPIG1463	SAB1327c
gene	1537669	1538967	1299	SA2981_1420	5-Enolpyruvylshikimate-3-phosphate synthase%3B AroF	aroA	-	SAAG_02074	HMPREF0772_11740	SAA6008_01433	SAA6159_01329	SATW20_14630	SA2981_1420	SAAV_1451	SaurJH1_1552	USA300HOU_1402	SaurJH9_1523	SAUSA300_1355	SAOUHSC_01481	SACOL1504	SAS1407	SAR1475	NWMN_1375	SAHV_1452	SAV1464	SAPIG1464	SAB1328c
gene	1538977	1540041	1065	SA2981_1421	3-dehydroquinate synthase	aroB	-	SAAG_02075	HMPREF0772_11739	SAA6008_01434	SAA6159_01330	SATW20_14640	SA2981_1421	SAAV_1452	SaurJH1_1553	USA300HOU_1403	SaurJH9_1524	SAUSA300_1356	SAOUHSC_01482	SACOL1505	SAS1408	SAR1476	NWMN_1376	SAHV_1453	SAV1465	SAPIG1465	SAB1329c
gene	1540067	1541233	1167	SA2981_1422	Chorismate synthase	aroG	-	SAAG_02076	HMPREF0772_11738	SAA6008_01435	SAA6159_01331	SATW20_14650	SA2981_1422	SAAV_1453	SaurJH1_1554	USA300HOU_1404	SaurJH9_1525	SAUSA300_1357	SAOUHSC_01483	SACOL1506	SAS1409	SAR1477	NWMN_1377	SAHV_1454	SAV1466	SAPIG1466	SAB1330c
gene	1541619	1541819	201	SA2981_1423	hypothetical protein	NA	-	NA	NA	SAA6008_01436	SAA6159_01332	NA	SA2981_1423	SAAV_1454	SaurJH1_1555	USA300HOU_1405	NA	NA	SAOUHSC_01484	SACOL1507	SAS1409a	NA	NA	SAHV_1455	SAV1467	NA	NA
gene	1541848	1541973	126	SA2981_1424	hypothetical protein	NA	-	NA	NA	NA	NA	NA	SA2981_1424	SAAV_1455	NA	NA	NA	NA	NA	SACOL1508	NA	NA	NA	SAHV_1456	SAV1468	NA	NA
gene	1542028	1542477	450	SA2981_1425	Nucleoside diphosphate kinase	ndk	-	SAAG_02077	HMPREF0772_11737	SAA6008_01437	SAA6159_01333	SATW20_14660	SA2981_1425	SAAV_1456	SaurJH1_1556	USA300HOU_1406	SaurJH9_1526	SAUSA300_1358	SAOUHSC_01485	SACOL1509	SAS1410	SAR1478	NWMN_1378	SAHV_1457	SAV1469	SAPIG1467	SAB1331c
gene	1542569	1543528	960	SA2981_1426	Heptaprenyl diphosphate synthase component II	gerCC	-	SAAG_02078	HMPREF0772_11736	SAA6008_01438	SAA6159_01334	SATW20_14670	SA2981_1426	SAAV_1457	SaurJH1_1557	USA300HOU_1407	SaurJH9_1527	SAUSA300_1359	SAOUHSC_01486	SACOL1510	SAS1411	SAR1479	NWMN_1379	SAHV_1458	SAV1470	SAPIG1468	SAB1332c
gene	1543530	1544255	726	SA2981_1427	Ubiquinone/menaquinone biosynthesis methyltransferase UbiE	ubiF	-	SAAG_02079	HMPREF0772_11735	SAA6008_01439	SAA6159_01335	SATW20_14680	SA2981_1427	SAAV_1458	SaurJH1_1558	USA300HOU_1408	SaurJH9_1528	SAUSA300_1360	SAOUHSC_01487	SACOL1511	SAS1412	SAR1480	NWMN_1380	SAHV_1459	SAV1471	SAPIG1469	SAB1333c
gene	1544258	1544830	573	SA2981_1428	hypothetical protein	NA	-	SAAG_02080	HMPREF0772_11734	SAA6008_01440	SAA6159_01336	SATW20_14690	SA2981_1428	SAAV_1459	SaurJH1_1559	USA300HOU_1409	SaurJH9_1529	SAUSA300_1361	SAOUHSC_01488	SACOL1512	SAS1413	SAR1481	NWMN_1381	SAHV_1460	SAV1472	SAPIG1470	SAB1334c
gene	1545261	1545533	273	SA2981_1429	DNA-binding protein II HBsu	hu	-	SAAG_02081	HMPREF0772_11733	SAA6008_01441	SAA6159_01337	SATW20_14700	SA2981_1429	SAAV_1460	SaurJH1_1560	USA300HOU_1410	SaurJH9_1530	SAUSA300_1362	SAOUHSC_01490	SACOL1513	SAS1414	SAR1482	NWMN_1382	SAHV_1461	SAV1473	SAPIG1471	SAB1335c
gene	1545704	1546702	999	SA2981_1430	Glycerol-3-phosphate dehydrogenase (NAD(P)+)	gpsA	-	SAAG_02082	HMPREF0772_11732	SAA6008_01442	SAA6159_01338	SATW20_14710	SA2981_1430	SAAV_1461	SaurJH1_1561	USA300HOU_1411	SaurJH9_1531	SAUSA300_1363	SAOUHSC_01491	SACOL1514	SAS1415	SAR1483	NWMN_1383	SAHV_1462	SAV1474	SAPIG1472	SAB1336c
gene	1546719	1548029	1311	SA2981_1431	GTP-binding protein EngA	engA	-	SAAG_02083	HMPREF0772_11731	SAA6008_01443	SAA6159_01339	SATW20_14720	SA2981_1431	SAAV_1462	SaurJH1_1562	USA300HOU_1412	SaurJH9_1532	SAUSA300_1364	SAOUHSC_01492	SACOL1515	SAS1416	SAR1484	NWMN_1384	SAHV_1463	SAV1475	SAPIG1473	SAB1337c
gene	1548251	1549426	1176	SA2981_1432	SSU ribosomal protein S1p	NA	-	SAAG_02084	HMPREF0772_11730	SAA6008_01444	SAA6159_01340	SATW20_14730	SA2981_1432	SAAV_1463	SaurJH1_1563	USA300HOU_1413	SaurJH9_1533	SAUSA300_1365	SAOUHSC_01493	SACOL1516	SAS1417	SAR1485	NWMN_1385	SAHV_1464	SAV1476	SAPIG1474	SAB1338c
gene	1549955	1550032	78	SA2981_1433	hypothetical protein	NA	-	NA	NA	NA	NA	NA	SA2981_1433	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SAHV_1465	SAV1477	NA	NA
gene	1550138	1550797	660	SA2981_1434	Cytidylate kinase	cmk	-	SAAG_02085	HMPREF0772_11728	SAA6008_01446	SAA6159_01341	SATW20_14750	SA2981_1434	SAAV_1464	SaurJH1_1565	USA300HOU_1415	SaurJH9_1534	SAUSA300_1367	SAOUHSC_01496	SACOL1518	SAS1418	SAR1486	NWMN_1386	SAHV_1466	SAV1478	SAPIG1476	SAB1340c
gene	1550874	1551842	969	SA2981_1435	L-asparaginase	ansA	-	SAAG_02086	HMPREF0772_11727	SAA6008_01447	SAA6159_01342	SATW20_14760	SA2981_1435	SAAV_1465	SaurJH1_1566	USA300HOU_1416	SaurJH9_1535	SAUSA300_1368	SAOUHSC_01497	SACOL1519	SAS1419	SAR1487	NWMN_1387	SAHV_1467	SAV1479	SAPIG1477	SAB1341
gene	1551957	1552943	987	SA2981_1436	Thioredoxin reductase	NA	-	SAAG_02087	HMPREF0772_11726	SAA6008_01448	SAA6159_01343	SATW20_14770	SA2981_1436	SAAV_1466	SaurJH1_1567	USA300HOU_1417	SaurJH9_1536	SAUSA300_1369	SAOUHSC_01499	SACOL1520	SAS1420	SAR1488	NWMN_1388	SAHV_1468	SAV1480	SAPIG1478	SAB1342c
gene	1553345	1554805	1461	SA2981_1437	Elastin binding protein EbpS	ebpS	-	SAAG_02088	HMPREF0772_11725	SAA6008_01449	SAA6159_01344	SATW20_14780	SA2981_1437	SAAV_1468	SaurJH1_1568	USA300HOU_1419	SaurJH9_1537	SAUSA300_1370	SAOUHSC_01501	SACOL1522	SAS1421	SAR1489	NWMN_1389	SAHV_1469	SAV1481	SAPIG1480	SAB1343c
gene	1554958	1556337	1380	SA2981_1438	Probable ATP-dependent DNA helicase RecQ	recQ	-	SAAG_02089	HMPREF0772_11724	SAA6008_01450	SAA6159_01345	SATW20_14790	SA2981_1438	SAAV_1469	SaurJH1_1569	USA300HOU_1420	SaurJH9_1538	SAUSA300_1371	SAOUHSC_01502	SACOL1523	SAS1422	SAR1490	NWMN_1390	SAHV_1470	SAV1482	SAPIG1481	SAB1344c
gene	1556327	1557280	954	SA2981_1439	hypothetical protein YpbB	ypbB	-	SAAG_02090	HMPREF0772_11723	SAA6008_01451	SAA6159_01346	SATW20_14800	SA2981_1439	SAAV_1470	SaurJH1_1570	USA300HOU_1421	SaurJH9_1539	SAUSA300_1372	SAOUHSC_01503	SACOL1524	SAS1423	SAR1491	NWMN_1391	SAHV_1471	SAV1483	SAPIG1482	SAB1345c
gene	1557388	1557636	249	SA2981_1440	Ferredoxin	fer	-	SAAG_02091	HMPREF0772_11722	SAA6008_01452	SAA6159_01347	SATW20_14810	SA2981_1440	SAAV_1471	SaurJH1_1571	USA300HOU_1422	SaurJH9_1540	SAUSA300_1373	SAOUHSC_01504	SACOL1525	SAS1424	SAR1492	NWMN_1392	SAHV_1472	SAV1484	SAPIG1483	SAB1346
gene	1557742	1558287	546	SA2981_1441	Substrate-specific component RibU of riboflavin ECF transporter	ribU	-	SAAG_02092	HMPREF0772_11721	SAA6008_01453	SAA6159_01348	SATW20_14820	SA2981_1441	SAAV_1472	SaurJH1_1572	USA300HOU_1423	SaurJH9_1541	SAUSA300_1374	SAOUHSC_01505	SACOL1526	SAS1425	SAR1493	NWMN_1393	SAHV_1473	SAV1485	SAPIG1484	SAB1347c
gene	1558689	1559645	957	SA2981_1442	hypothetical protein	NA	-	SAAG_01402	HMPREF0772_11651	NA	NA	NA	SA2981_1442	SAAV_1474	SaurJH1_1573	NA	SaurJH9_1542	NA	NA	NA	SAS1426	SAR1565	NA	SAHV_1474	SAV1486	SAPIG1485	SAB1351c
gene	1559786	1560040	255	SA2981_1443	hypothetical protein	NA	-	NA	NA	NA	NA	NA	SA2981_1443	SAAV_1476	SaurJH1_1574	NA	SaurJH9_1543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene	1560116	1561012	897	SA2981_1444	hypothetical protein	NA	-	NA	NA	NA	SAA6159_01351	NA	SA2981_1444	SAAV_1477	SaurJH1_1575	NA	SaurJH9_1544	NA	NA	NA	SAS1430	NA	NA	SAHV_1475	SAV1487	SAPIG1486	NA
gene	1561070	1561975	906	SA2981_1445	hypothetical protein	NA	-	SAAG_02094	HMPREF0772_11716	SAA6008_01458	NA	SATW20_14860	SA2981_1445	SAAV_1478	SaurJH1_1576	USA300HOU_1428	SaurJH9_1545	SAUSA300_1379	SAOUHSC_01512	SACOL1531	SAS1428	SAR1495	NWMN_1396	SAHV_1476	SAV1488	SAPIG1487	SAB1348c
gene	1562065	1564227	2163	SA2981_1446	hypothetical protein	NA	-	NA	HMPREF0772_11715	SAA6008_01459	SAA6159_01418	SATW20_14870	SA2981_1446	SAAV_1479	SaurJH1_1577	USA300HOU_1426	SaurJH9_1546	SAUSA300_1380	SAOUHSC_01583	SACOL1532	SAS1429	SAR1563	NWMN_1397	SAHV_1477	SAV1489	SAPIG1555	SAB1349c
gene	1564220	1565086	867	SA2981_1447	hypothetical protein	NA	-	NA	HMPREF0772_11718	SAA6008_01457	SAA6159_01349	SATW20_14850	SA2981_1447	SAAV_1480	SaurJH1_1578	USA300HOU_1427	SaurJH9_1547	SAUSA300_1378	SAOUHSC_01511	SACOL1530	NA	NA	NWMN_1395	SAHV_1478	SAV1490	NA	NA
gene	1565390	1567156	1767	SA2981_1448	Staphylococcal respiratory response protein SrrB	srrB	-	SAAG_01403	HMPREF0772_11650	SAA6008_01461	SAA6159_01420	SATW20_14890	SA2981_1448	SAAV_1481	SaurJH1_1579	USA300HOU_1493	SaurJH9_1548	SAUSA300_1441	SAOUHSC_01585	SACOL1534	SAS1431	SAR1567	NWMN_1399	SAHV_1479	SAV1491	SAPIG1557	SAB1352c
gene	1567122	1567847	726	SA2981_1449	Staphylococcal respiratory response protein SrrA	srrA	-	SAAG_01404	HMPREF0772_11649	SAA6008_01462	SAA6159_01421	SATW20_14900	SA2981_1449	SAAV_1482	SaurJH1_1580	USA300HOU_1494	SaurJH9_1549	SAUSA300_1442	SAOUHSC_01586	SACOL1535	SAS1432	SAR1568	NWMN_1400	SAHV_1480	SAV1492	SAPIG1558	SAB1353c
gene	1567980	1568717	738	SA2981_1450	Ribosomal large subunit pseudouridine synthase B	rluB	-	SAAG_01405	HMPREF0772_11648	SAA6008_01463	SAA6159_01422	SATW20_14910	SA2981_1450	SAAV_1483	SaurJH1_1581	USA300HOU_1495	SaurJH9_1550	SAUSA300_1443	SAOUHSC_01587	SACOL1536	SAS1433	SAR1569	NWMN_1401	SAHV_1481	SAV1493	SAPIG1559	SAB1354c
gene	1568710	1569252	543	SA2981_1451	Segregation and condensation protein B	NA	-	SAAG_01406	HMPREF0772_11647	SAA6008_01464	SAA6159_01423	SATW20_14920	SA2981_1451	SAAV_1484	SaurJH1_1582	NA	SaurJH9_1551	SAUSA300_1444	SAOUHSC_01588	SACOL1537	SAS1434	SAR1570	NWMN_1402	SAHV_1482	SAV1494	SAPIG1560	SAB1355c
gene	1569245	1570000	756	SA2981_1452	Segregation and condensation protein A	NA	-	SAAG_01407	HMPREF0772_11646	SAA6008_01465	SAA6159_01424	SATW20_14930	SA2981_1452	SAAV_1485	SaurJH1_1583	USA300HOU_1496	SaurJH9_1552	SAUSA300_1445	SAOUHSC_01589	SACOL1538	SAS1435	SAR1571	NWMN_1403	SAHV_1483	SAV1495	SAPIG1561	SAB1356c
gene	1570068	1570574	507	SA2981_1453	DUF309 domain-containing protein	NA	-	SAAG_01408	HMPREF0772_11645	SAA6008_01466	SAA6159_01425	SATW20_14940	SA2981_1453	SAAV_1486	SaurJH1_1584	USA300HOU_1497	SaurJH9_1553	SAUSA300_1446	SAOUHSC_01590	SACOL1539	SAS1436	SAR1572	NWMN_1404	SAHV_1484	SAV1496	SAPIG1562	SAB1357
gene	1570652	1571539	888	SA2981_1454	Site-specific recombinase XerD	xerD	-	SAAG_01409	HMPREF0772_11644	SAA6008_01467	SAA6159_01426	SATW20_14950	SA2981_1454	SAAV_1487	SaurJH1_1585	USA300HOU_1498	SaurJH9_1554	SAUSA300_1447	SAOUHSC_01591	SACOL1540	SAS1437	SAR1573	NWMN_1405	SAHV_1485	SAV1497	SAPIG1563	SAB1358c
